ID,Item_Name,Brand,Model,Category,Year_of_Purchase,Condition,Quantity,Weight_kg,Recycle_Method,Location,Recycling_Facility,Collection_Date,End_Use,Recycled_Price_USD,Toxic_Components,E-Waste_Collector,Carbon_Footprint,Exported_To
3460,Washing Machine,Panasonic,Panasonic Model 231,TV,2017,Working,2,18.7,Automated,Mumbai,Facility D,2024-04-11,Raw Materials,187.26,None,Green Electronics,14.7,Germany
3097,Washing Machine,HP,HP Model 665,TV,2011,Broken,3,1.11,Automated,Mumbai,Facility A,2024-03-06,Parts for Electronics,44.15,Lead,E-Waste Inc.,5.04,India
869,TV,Panasonic,Panasonic Model 301,Laptop,2019,Broken,2,5.26,Manual,New York,Facility A,2024-03-09,Parts for Electronics,41.13,Cadmium,EcoWaste Solutions,7.03,Brazil
2227,TV,Sony,Sony Model 110,TV,2012,Working,2,8.27,Manual,Shanghai,Facility A,2023-12-25,Parts for Electronics,187.99,None,E-Waste Inc.,17.35,USA
2099,Washing Machine,Apple,Apple Model 606,TV,2023,Working,4,7.52,Manual,Mumbai,Facility D,2024-04-20,Raw Materials,196.8,None,EcoWaste Solutions,12.11,USA
2925,Air Conditioner,Samsung,Samsung Model 191,Mobile,2011,Working,3,11.89,Both,Shanghai,Facility D,2024-06-10,Parts for Electronics,90.57,Cadmium,E-Waste Inc.,7.64,USA
9498,Laptop,Apple,Apple Model 326,Mobile,2017,Working,4,2.55,Both,New York,Facility C,2024-01-26,E-Waste Disposal,69.52,Mercury,EcoWaste Solutions,15.36,India
2872,TV,Samsung,Samsung Model 725,Mobile,2017,Broken,5,2.81,Manual,Dhaka,Facility B,2024-09-04,Raw Materials,63.86,Cadmium,Green Electronics,18.41,USA
9928,Microwave,Xiaomi,Xiaomi Model 487,TV,2017,Working,1,4.96,Both,New York,Facility D,2023-12-18,Raw Materials,123.96,None,EcoWaste Solutions,7.93,India
6774,Headphone,Panasonic,Panasonic Model 747,Mobile,2021,Partially Working,3,5.02,Automated,Shanghai,Facility A,2023-12-10,Parts for Electronics,138.63,Cadmium,E-Waste Inc.,11.58,India
9036,Air Conditioner,Samsung,Samsung Model 243,Mobile,2014,Partially Working,1,11.73,Both,Berlin,Facility C,2024-01-29,E-Waste Disposal,55.76,Mercury,EcoWaste Solutions,5.95,India
6302,Washing Machine,Samsung,Samsung Model 722,Laptop,2014,Broken,5,5.57,Automated,London,Facility D,2024-10-28,Raw Materials,181.26,None,EcoWaste Solutions,1.05,China
4152,Laptop,Dell,Dell Model 532,Appliance,2011,Partially Working,2,6.17,Automated,Mumbai,Facility D,2024-05-02,Raw Materials,9.02,Mercury,Green Electronics,13.65,China
6866,Washing Machine,HP,HP Model 338,Appliance,2023,Working,5,1.2,Both,London,Facility B,2024-04-03,Parts for Electronics,163.72,None,Green Electronics,13.41,USA
3104,Headphone,Sony,Sony Model 710,Mobile,2012,Broken,5,2.85,Manual,Mumbai,Facility B,2024-04-14,E-Waste Disposal,88.66,Lead,E-Waste Inc.,9.1,Germany
1888,Microwave,Xiaomi,Xiaomi Model 616,TV,2018,Broken,3,5.14,Automated,Shanghai,Facility D,2024-08-15,E-Waste Disposal,59.37,Lead,E-Waste Inc.,3.97,India
449,Headphone,Panasonic,Panasonic Model 110,TV,2016,Broken,4,2.79,Both,Shanghai,Facility A,2024-07-18,E-Waste Disposal,123.33,None,EcoWaste Solutions,8.66,USA
3063,Headphone,Panasonic,Panasonic Model 241,TV,2019,Working,5,5.91,Both,New York,Facility B,2024-06-14,Parts for Electronics,95.59,Cadmium,E-Waste Inc.,17.19,China
6234,Washing Machine,LG,LG Model 907,TV,2017,Partially Working,2,1.64,Automated,Shanghai,Facility C,2024-02-28,Raw Materials,105.0,Lead,Green Electronics,14.14,India
4031,Air Conditioner,Apple,Apple Model 466,Mobile,2014,Working,4,4.34,Automated,Shanghai,Facility D,2024-10-23,Raw Materials,186.2,Cadmium,Green Electronics,16.69,India
7726,Washing Machine,Sony,Sony Model 351,Laptop,2010,Working,5,3.35,Manual,Mumbai,Facility D,2024-06-18,E-Waste Disposal,101.86,Mercury,E-Waste Inc.,2.01,Brazil
71,Laptop,Apple,Apple Model 471,Appliance,2023,Broken,1,5.45,Manual,Dhaka,Facility B,2024-03-31,Raw Materials,199.98,Mercury,EcoWaste Solutions,7.3,Germany
5224,Refrigerator,Panasonic,Panasonic Model 470,Mobile,2013,Partially Working,1,11.62,Manual,Dhaka,Facility C,2024-03-05,E-Waste Disposal,135.69,Cadmium,EcoWaste Solutions,2.62,India
6362,Washing Machine,HP,HP Model 272,Appliance,2011,Partially Working,1,11.4,Manual,London,Facility D,2024-11-13,E-Waste Disposal,67.59,None,EcoWaste Solutions,11.22,Germany
8992,Smartphone,Xiaomi,Xiaomi Model 959,TV,2020,Partially Working,1,0.66,Manual,Dhaka,Facility A,2024-01-16,Parts for Electronics,31.36,Lead,E-Waste Inc.,8.68,Brazil
8258,Air Conditioner,Apple,Apple Model 300,TV,2020,Partially Working,3,6.31,Manual,Mumbai,Facility B,2024-01-20,Raw Materials,150.06,Mercury,Green Electronics,5.86,India
9315,Washing Machine,LG,LG Model 667,Mobile,2019,Broken,3,9.74,Automated,Shanghai,Facility D,2024-10-22,E-Waste Disposal,68.54,Mercury,Green Electronics,1.88,Germany
1652,TV,Apple,Apple Model 178,Appliance,2012,Working,5,3.63,Both,London,Facility C,2024-02-15,E-Waste Disposal,49.22,None,Green Electronics,19.7,Germany
3391,Refrigerator,Xiaomi,Xiaomi Model 569,TV,2015,Broken,5,15.87,Automated,Dhaka,Facility D,2024-10-12,Raw Materials,20.55,Mercury,Green Electronics,16.51,USA
7368,Headphone,Panasonic,Panasonic Model 184,TV,2017,Broken,4,12.25,Manual,Shanghai,Facility C,2024-04-04,Parts for Electronics,137.89,Lead,E-Waste Inc.,8.46,USA
5464,Laptop,Samsung,Samsung Model 860,Mobile,2012,Partially Working,4,16.9,Manual,Dhaka,Facility A,2024-06-15,Raw Materials,134.95,None,Green Electronics,3.36,China
7631,TV,HP,HP Model 369,TV,2013,Partially Working,2,19.37,Both,Berlin,Facility D,2024-03-30,Parts for Electronics,25.69,Lead,EcoWaste Solutions,6.92,India
2991,Headphone,Apple,Apple Model 905,TV,2010,Partially Working,2,16.04,Both,London,Facility C,2024-06-06,E-Waste Disposal,141.88,Lead,EcoWaste Solutions,7.53,India
6554,TV,Xiaomi,Xiaomi Model 425,TV,2014,Broken,2,10.47,Automated,Dhaka,Facility B,2024-11-14,Raw Materials,47.03,Mercury,E-Waste Inc.,3.55,Germany
5260,TV,HP,HP Model 118,TV,2016,Broken,3,0.63,Both,New York,Facility D,2024-09-04,E-Waste Disposal,108.83,Lead,E-Waste Inc.,7.21,Brazil
1569,TV,HP,HP Model 633,Mobile,2022,Working,4,2.3,Both,Shanghai,Facility D,2024-09-01,E-Waste Disposal,50.74,Lead,Green Electronics,2.96,USA
6020,Headphone,Sony,Sony Model 865,Mobile,2023,Working,1,18.9,Automated,Berlin,Facility A,2024-09-09,Parts for Electronics,166.08,Cadmium,E-Waste Inc.,8.96,USA
9857,Smartphone,LG,LG Model 831,Mobile,2017,Partially Working,4,6.45,Automated,Dhaka,Facility A,2024-04-20,E-Waste Disposal,175.67,Cadmium,Green Electronics,8.32,India
4680,Washing Machine,LG,LG Model 538,TV,2017,Working,4,19.08,Automated,New York,Facility A,2023-12-28,E-Waste Disposal,17.87,Lead,EcoWaste Solutions,4.45,India
6476,TV,Xiaomi,Xiaomi Model 216,Mobile,2019,Working,1,16.0,Automated,London,Facility B,2024-10-29,E-Waste Disposal,25.22,None,Green Electronics,14.61,China
418,TV,Xiaomi,Xiaomi Model 460,Mobile,2018,Partially Working,3,5.99,Both,London,Facility C,2024-07-22,Parts for Electronics,100.13,Mercury,E-Waste Inc.,4.9,USA
30,TV,Apple,Apple Model 507,TV,2015,Working,2,18.09,Automated,Berlin,Facility B,2024-09-26,Raw Materials,40.62,None,Green Electronics,14.4,Brazil
8169,Headphone,Xiaomi,Xiaomi Model 775,Mobile,2018,Broken,1,18.05,Both,Mumbai,Facility D,2024-04-18,E-Waste Disposal,84.16,Mercury,E-Waste Inc.,15.84,China
9713,Washing Machine,Panasonic,Panasonic Model 913,TV,2019,Partially Working,2,14.84,Automated,Dhaka,Facility D,2023-12-21,Parts for Electronics,70.93,Lead,EcoWaste Solutions,2.85,India
2346,Microwave,Xiaomi,Xiaomi Model 307,Mobile,2010,Partially Working,3,7.53,Automated,New York,Facility A,2024-05-04,E-Waste Disposal,190.32,Cadmium,Green Electronics,2.23,USA
2379,Smartphone,Panasonic,Panasonic Model 457,TV,2014,Partially Working,4,6.33,Manual,New York,Facility B,2024-07-16,E-Waste Disposal,23.04,None,Green Electronics,17.69,USA
5934,Headphone,Panasonic,Panasonic Model 446,Mobile,2018,Partially Working,1,4.07,Both,Berlin,Facility C,2024-06-24,Parts for Electronics,73.94,Cadmium,E-Waste Inc.,3.4,Brazil
1198,Laptop,LG,LG Model 285,Laptop,2013,Partially Working,4,11.9,Both,Shanghai,Facility B,2024-03-07,Raw Materials,141.1,Mercury,E-Waste Inc.,17.1,China
6760,Smartphone,Samsung,Samsung Model 172,TV,2011,Broken,1,18.18,Manual,New York,Facility B,2024-01-27,Raw Materials,140.16,None,Green Electronics,11.01,China
4916,Microwave,Dell,Dell Model 443,Mobile,2022,Broken,5,4.46,Both,Berlin,Facility D,2024-01-25,Raw Materials,105.21,Mercury,EcoWaste Solutions,9.16,USA
9412,Laptop,LG,LG Model 625,Appliance,2020,Working,2,19.75,Both,Mumbai,Facility D,2024-08-18,Parts for Electronics,56.29,Cadmium,E-Waste Inc.,15.75,Brazil
3063,Washing Machine,HP,HP Model 250,Mobile,2016,Working,4,14.85,Both,Dhaka,Facility D,2024-09-03,Parts for Electronics,68.61,Lead,EcoWaste Solutions,2.59,Germany
3970,Microwave,Dell,Dell Model 837,Mobile,2019,Broken,4,11.27,Automated,Dhaka,Facility D,2024-07-03,E-Waste Disposal,122.23,Mercury,EcoWaste Solutions,3.61,Germany
3367,Laptop,Samsung,Samsung Model 179,Appliance,2016,Working,5,17.63,Manual,Dhaka,Facility B,2023-12-24,Raw Materials,107.07,None,EcoWaste Solutions,16.33,India
9303,Refrigerator,Dell,Dell Model 895,Mobile,2011,Broken,5,3.96,Manual,Shanghai,Facility C,2024-07-01,Raw Materials,17.63,Lead,Green Electronics,2.84,USA
8503,Headphone,Panasonic,Panasonic Model 570,TV,2021,Partially Working,3,11.81,Manual,Berlin,Facility A,2024-05-11,Parts for Electronics,185.73,None,E-Waste Inc.,10.79,China
3614,Headphone,Samsung,Samsung Model 313,Laptop,2012,Broken,1,4.79,Manual,New York,Facility D,2024-06-12,Raw Materials,160.78,Lead,E-Waste Inc.,2.16,China
1360,Air Conditioner,Samsung,Samsung Model 522,Laptop,2016,Broken,2,18.58,Manual,Berlin,Facility C,2024-04-24,Raw Materials,144.67,None,E-Waste Inc.,9.22,China
8758,Microwave,Apple,Apple Model 427,Appliance,2017,Working,5,13.5,Manual,Berlin,Facility A,2024-11-03,Raw Materials,58.4,None,EcoWaste Solutions,12.12,USA
7920,Washing Machine,Samsung,Samsung Model 683,Laptop,2016,Working,5,16.7,Manual,New York,Facility A,2024-05-18,E-Waste Disposal,185.78,Cadmium,EcoWaste Solutions,13.1,Germany
2009,Air Conditioner,HP,HP Model 130,Mobile,2018,Partially Working,1,18.69,Manual,Shanghai,Facility C,2024-02-24,E-Waste Disposal,164.32,Cadmium,EcoWaste Solutions,16.91,Brazil
7976,Microwave,Apple,Apple Model 734,TV,2022,Broken,3,11.01,Both,Berlin,Facility D,2024-02-29,Raw Materials,63.11,None,EcoWaste Solutions,1.51,USA
8157,TV,Xiaomi,Xiaomi Model 489,Mobile,2023,Broken,4,1.68,Both,Shanghai,Facility D,2024-07-14,E-Waste Disposal,87.93,Lead,Green Electronics,12.66,India
8227,Smartphone,Panasonic,Panasonic Model 544,TV,2015,Working,4,9.42,Manual,Shanghai,Facility B,2024-05-18,Raw Materials,96.71,Lead,Green Electronics,18.29,Brazil
1911,Microwave,Panasonic,Panasonic Model 665,Appliance,2014,Broken,2,18.21,Manual,London,Facility D,2024-09-08,Parts for Electronics,166.7,Mercury,EcoWaste Solutions,12.74,USA
863,Refrigerator,Samsung,Samsung Model 930,Appliance,2018,Broken,3,4.55,Automated,London,Facility C,2024-07-06,Parts for Electronics,43.14,Lead,Green Electronics,4.81,China
7825,TV,Panasonic,Panasonic Model 619,Mobile,2014,Broken,2,1.62,Manual,Mumbai,Facility B,2024-03-05,Parts for Electronics,199.81,Lead,E-Waste Inc.,5.73,Brazil
7265,Washing Machine,Panasonic,Panasonic Model 141,Appliance,2019,Broken,3,17.47,Manual,Dhaka,Facility C,2024-02-14,Raw Materials,15.12,Lead,E-Waste Inc.,9.0,USA
1465,Air Conditioner,Xiaomi,Xiaomi Model 341,Appliance,2023,Working,4,10.34,Manual,Shanghai,Facility A,2024-05-08,Parts for Electronics,166.37,Mercury,E-Waste Inc.,2.44,Brazil
45,Air Conditioner,Xiaomi,Xiaomi Model 786,Appliance,2022,Broken,2,12.1,Automated,New York,Facility C,2024-11-11,E-Waste Disposal,149.31,None,E-Waste Inc.,14.89,China
7856,Smartphone,Xiaomi,Xiaomi Model 630,Mobile,2012,Working,2,11.43,Automated,Shanghai,Facility B,2024-01-02,Raw Materials,136.07,Cadmium,Green Electronics,17.92,Brazil
1654,TV,Panasonic,Panasonic Model 833,TV,2013,Partially Working,2,5.68,Both,London,Facility D,2023-12-09,Raw Materials,140.83,None,EcoWaste Solutions,14.48,Germany
1518,Refrigerator,Xiaomi,Xiaomi Model 183,Mobile,2011,Partially Working,1,0.64,Manual,London,Facility C,2023-12-25,Raw Materials,114.62,Mercury,E-Waste Inc.,14.89,USA
325,Air Conditioner,Samsung,Samsung Model 564,Appliance,2017,Broken,4,8.86,Automated,London,Facility B,2024-03-25,E-Waste Disposal,100.94,Cadmium,E-Waste Inc.,15.14,USA
1494,Headphone,Samsung,Samsung Model 895,Laptop,2014,Broken,1,9.89,Automated,Shanghai,Facility D,2024-06-08,Parts for Electronics,165.69,Cadmium,EcoWaste Solutions,13.52,Brazil
883,Washing Machine,Dell,Dell Model 905,Laptop,2018,Working,5,17.97,Automated,Mumbai,Facility B,2024-04-19,Parts for Electronics,107.7,Mercury,EcoWaste Solutions,18.47,India
2082,Laptop,Sony,Sony Model 396,Appliance,2014,Partially Working,1,3.64,Manual,Mumbai,Facility C,2024-11-03,Parts for Electronics,5.18,Mercury,EcoWaste Solutions,18.31,China
8834,Smartphone,HP,HP Model 672,Laptop,2015,Working,5,6.04,Automated,Shanghai,Facility D,2024-01-19,Parts for Electronics,84.2,Cadmium,EcoWaste Solutions,14.41,Brazil
9048,TV,Panasonic,Panasonic Model 497,TV,2013,Broken,2,7.64,Manual,Mumbai,Facility A,2024-01-20,Parts for Electronics,64.33,Mercury,Green Electronics,14.3,Brazil
9982,TV,HP,HP Model 468,Mobile,2022,Broken,4,12.73,Automated,Dhaka,Facility A,2024-10-04,Raw Materials,187.12,Mercury,Green Electronics,9.54,China
241,Laptop,Samsung,Samsung Model 964,Laptop,2016,Working,5,11.39,Automated,Mumbai,Facility B,2024-06-11,E-Waste Disposal,152.35,Cadmium,Green Electronics,15.66,China
2416,Microwave,Dell,Dell Model 748,Laptop,2015,Broken,2,4.5,Both,London,Facility A,2024-01-14,Raw Materials,107.17,Cadmium,E-Waste Inc.,17.61,Brazil
6327,Laptop,Xiaomi,Xiaomi Model 982,TV,2021,Working,5,12.02,Both,Shanghai,Facility D,2024-11-10,Raw Materials,191.8,Lead,E-Waste Inc.,5.45,Brazil
2165,Air Conditioner,Apple,Apple Model 674,Mobile,2020,Partially Working,4,2.84,Manual,New York,Facility C,2024-03-21,E-Waste Disposal,53.42,None,EcoWaste Solutions,17.82,India
1008,Microwave,Dell,Dell Model 149,Mobile,2023,Working,1,14.09,Manual,New York,Facility D,2024-04-24,Parts for Electronics,151.73,Lead,Green Electronics,16.26,USA
8973,Air Conditioner,Apple,Apple Model 497,Appliance,2014,Working,2,10.86,Both,Berlin,Facility C,2023-11-27,Parts for Electronics,168.45,Lead,E-Waste Inc.,4.62,USA
3821,Air Conditioner,LG,LG Model 198,Mobile,2021,Broken,5,1.26,Manual,Berlin,Facility D,2024-10-22,E-Waste Disposal,15.82,Lead,Green Electronics,14.8,USA
3602,TV,Panasonic,Panasonic Model 724,Laptop,2011,Partially Working,5,10.4,Manual,Mumbai,Facility C,2024-10-14,Parts for Electronics,73.17,None,E-Waste Inc.,15.9,India
5921,Laptop,Xiaomi,Xiaomi Model 269,Mobile,2022,Broken,1,7.86,Automated,Dhaka,Facility C,2024-09-16,E-Waste Disposal,44.59,Mercury,E-Waste Inc.,15.2,Brazil
4667,Microwave,LG,LG Model 139,TV,2016,Broken,2,12.78,Automated,Berlin,Facility D,2024-04-15,Parts for Electronics,102.95,Cadmium,E-Waste Inc.,7.11,USA
3773,Washing Machine,HP,HP Model 548,Mobile,2016,Broken,4,9.19,Automated,Berlin,Facility A,2024-02-24,Raw Materials,175.74,Mercury,EcoWaste Solutions,8.46,Germany
767,Microwave,Panasonic,Panasonic Model 307,Mobile,2023,Working,3,13.98,Automated,London,Facility B,2023-11-21,Raw Materials,107.74,Cadmium,EcoWaste Solutions,15.62,Brazil
3638,Laptop,Sony,Sony Model 197,Appliance,2023,Partially Working,1,4.89,Manual,Mumbai,Facility D,2024-03-05,E-Waste Disposal,114.95,Lead,E-Waste Inc.,13.04,India
3453,Refrigerator,Sony,Sony Model 397,TV,2015,Partially Working,5,15.91,Automated,Dhaka,Facility D,2023-12-15,Parts for Electronics,58.43,Cadmium,E-Waste Inc.,10.34,Brazil
3380,Microwave,Samsung,Samsung Model 491,Laptop,2021,Partially Working,3,3.23,Both,Berlin,Facility C,2024-09-02,Raw Materials,5.37,Cadmium,EcoWaste Solutions,7.14,Brazil
3446,Laptop,Sony,Sony Model 903,Appliance,2011,Broken,2,7.31,Automated,Mumbai,Facility B,2024-10-18,Parts for Electronics,96.13,Cadmium,Green Electronics,14.91,USA
1092,Laptop,Sony,Sony Model 734,Laptop,2019,Broken,2,17.47,Both,New York,Facility B,2024-04-21,Raw Materials,102.01,Mercury,E-Waste Inc.,7.44,Germany
4196,TV,Samsung,Samsung Model 430,Appliance,2016,Working,4,14.3,Manual,London,Facility D,2024-04-09,E-Waste Disposal,38.75,Lead,Green Electronics,4.58,India
728,Headphone,Panasonic,Panasonic Model 997,Laptop,2018,Broken,2,1.13,Manual,London,Facility A,2024-10-23,Parts for Electronics,170.03,Cadmium,EcoWaste Solutions,11.83,USA
8623,Refrigerator,Xiaomi,Xiaomi Model 162,Laptop,2019,Partially Working,5,10.02,Both,London,Facility A,2024-05-02,Raw Materials,101.36,Cadmium,Green Electronics,4.08,USA
8720,Washing Machine,Apple,Apple Model 112,Laptop,2016,Partially Working,3,5.34,Manual,Shanghai,Facility D,2024-08-31,Parts for Electronics,80.86,None,E-Waste Inc.,15.13,Germany
5145,Smartphone,HP,HP Model 871,Laptop,2019,Working,1,3.12,Both,London,Facility A,2024-07-13,Parts for Electronics,160.33,Mercury,E-Waste Inc.,19.58,Brazil
4440,Air Conditioner,Apple,Apple Model 850,Laptop,2016,Broken,3,4.24,Both,Berlin,Facility B,2024-07-23,Parts for Electronics,54.78,None,EcoWaste Solutions,9.36,China
2733,Air Conditioner,Xiaomi,Xiaomi Model 474,TV,2012,Working,1,19.94,Both,Mumbai,Facility C,2023-12-26,Raw Materials,34.94,None,Green Electronics,10.0,Brazil
1320,Refrigerator,Dell,Dell Model 310,TV,2012,Broken,5,2.47,Automated,Berlin,Facility C,2023-12-12,Parts for Electronics,110.12,None,EcoWaste Solutions,2.64,Germany
7376,Air Conditioner,Dell,Dell Model 674,Laptop,2019,Working,2,3.72,Both,Shanghai,Facility D,2024-03-17,Raw Materials,56.79,Lead,EcoWaste Solutions,5.84,Germany
7293,Headphone,HP,HP Model 444,Appliance,2023,Working,5,9.15,Both,Berlin,Facility C,2024-07-24,Raw Materials,20.26,Cadmium,Green Electronics,17.2,USA
8154,Laptop,Dell,Dell Model 724,Mobile,2017,Broken,1,8.12,Automated,Mumbai,Facility D,2024-03-06,Raw Materials,37.28,None,Green Electronics,2.81,China
3214,Headphone,Sony,Sony Model 278,Mobile,2015,Broken,5,11.35,Both,Dhaka,Facility D,2024-04-23,E-Waste Disposal,142.31,Mercury,Green Electronics,8.66,Germany
2645,Smartphone,Xiaomi,Xiaomi Model 441,Mobile,2013,Working,3,17.57,Automated,Berlin,Facility A,2024-03-18,Parts for Electronics,168.8,Lead,EcoWaste Solutions,13.86,India
3776,Washing Machine,LG,LG Model 908,Appliance,2023,Partially Working,3,2.74,Manual,Shanghai,Facility B,2024-03-26,Parts for Electronics,155.67,Cadmium,EcoWaste Solutions,1.35,Brazil
6967,Washing Machine,Samsung,Samsung Model 545,Appliance,2019,Partially Working,2,16.61,Both,Berlin,Facility A,2024-02-05,E-Waste Disposal,11.23,Mercury,E-Waste Inc.,16.5,USA
9824,Washing Machine,Xiaomi,Xiaomi Model 706,TV,2023,Partially Working,4,6.98,Both,New York,Facility A,2024-04-18,E-Waste Disposal,65.77,Cadmium,EcoWaste Solutions,7.05,Brazil
6869,Washing Machine,Panasonic,Panasonic Model 148,Laptop,2016,Broken,4,7.49,Automated,Shanghai,Facility A,2024-11-02,Parts for Electronics,76.51,Lead,EcoWaste Solutions,15.81,China
7313,Air Conditioner,Xiaomi,Xiaomi Model 579,TV,2021,Partially Working,5,1.63,Both,London,Facility D,2024-04-01,E-Waste Disposal,35.53,Cadmium,E-Waste Inc.,6.1,USA
7055,Smartphone,Xiaomi,Xiaomi Model 255,Mobile,2015,Partially Working,5,16.35,Both,New York,Facility D,2024-01-26,Parts for Electronics,143.82,Mercury,E-Waste Inc.,1.91,Germany
3711,Laptop,Xiaomi,Xiaomi Model 312,Appliance,2016,Broken,2,13.43,Both,Shanghai,Facility B,2024-05-26,Raw Materials,149.58,Cadmium,EcoWaste Solutions,1.54,Germany
648,Washing Machine,Apple,Apple Model 563,Appliance,2014,Broken,4,6.61,Manual,Mumbai,Facility A,2024-04-14,E-Waste Disposal,102.51,None,E-Waste Inc.,12.85,Brazil
5187,Washing Machine,HP,HP Model 385,Appliance,2011,Partially Working,5,13.52,Manual,Mumbai,Facility C,2024-08-28,E-Waste Disposal,75.67,Lead,Green Electronics,2.13,Brazil
869,Laptop,LG,LG Model 214,Mobile,2018,Partially Working,3,12.25,Manual,Dhaka,Facility A,2024-07-31,Raw Materials,135.26,Cadmium,EcoWaste Solutions,7.5,Germany
2299,Refrigerator,LG,LG Model 820,TV,2011,Working,4,19.76,Both,New York,Facility B,2024-04-08,Parts for Electronics,60.41,Lead,Green Electronics,5.79,Germany
820,Air Conditioner,HP,HP Model 587,TV,2021,Partially Working,4,16.8,Manual,Shanghai,Facility C,2024-01-05,Parts for Electronics,162.46,Cadmium,E-Waste Inc.,9.45,USA
4681,Headphone,Sony,Sony Model 189,Mobile,2012,Working,2,10.48,Manual,London,Facility D,2024-03-15,Parts for Electronics,92.77,Cadmium,EcoWaste Solutions,13.09,Germany
8448,Refrigerator,Xiaomi,Xiaomi Model 178,TV,2012,Broken,2,15.53,Automated,Mumbai,Facility C,2024-01-07,E-Waste Disposal,6.02,Lead,Green Electronics,18.75,Brazil
501,Headphone,Panasonic,Panasonic Model 254,Mobile,2013,Partially Working,4,5.83,Both,Shanghai,Facility B,2023-12-16,Parts for Electronics,197.68,Cadmium,Green Electronics,18.06,India
3050,Headphone,Xiaomi,Xiaomi Model 977,Mobile,2014,Working,5,11.46,Both,Mumbai,Facility B,2024-01-31,Raw Materials,68.94,Lead,Green Electronics,7.89,Germany
1250,Washing Machine,Dell,Dell Model 920,TV,2018,Working,5,8.44,Automated,Berlin,Facility D,2024-11-02,Parts for Electronics,103.0,Cadmium,E-Waste Inc.,7.75,Germany
24,Washing Machine,HP,HP Model 794,TV,2019,Partially Working,1,16.02,Automated,Dhaka,Facility C,2024-03-03,Parts for Electronics,197.71,Lead,E-Waste Inc.,19.84,Germany
